(title "Y Velocity")
(labels "Position" "Y Velocity")

((xy/key/label "line-mid")
-15	0
-15	0
-14.7083	-9.52034e-06
-14.4167	-4.66555e-05
-14.125	-0.00012022
-13.8333	-0.000225817
-13.5417	-0.000355719
-13.25	-0.000502549
-12.9583	-0.000658891
-12.6667	-0.000816347
-12.375	-0.000964782
-12.0833	-0.00109398
-12.0833	-0.00109398
-11.7917	-0.00119655
-11.5	-0.00127017
-11.2083	-0.00131588
-11.1111	-0.00132279
-10.9167	-0.00133659
-10.625	-0.00133465
-10.3333	-0.00130613
-10.0417	-0.00124992
-9.75	-0.0011777
-9.45833	-0.00110354
-9.16667	-0.0010401
-8.875	-0.00099815
-8.58333	-0.000983584
-8.29167	-0.00100184
-8	-0.00105736
-7.70833	-0.00115645
-7.41667	-0.00130254
-7.125	-0.00149591
-6.83333	-0.00173889
-6.54167	-0.00203055
-6.25	-0.00236574
-5.95833	-0.00273782
-5.66667	-0.00313936
-5.375	-0.00356901
-5.08333	-0.00401442
-4.79167	-0.00450842
-4.5	-0.0050767
-4.5	-0.0050767
-4.28718	-0.00534797
-4.09304	-0.00573168
-4.08577	-0.0057542
-4.07718	-0.00578531
-3.89034	-0.00620856
-3.73841	-0.00654093
-3.70811	-0.00664894
-3.67374	-0.00675181
-3.53253	-0.00699581
-3.39716	-0.00730883
-3.3668	-0.00742382
-3.33667	-0.00754602
-3.20605	-0.00784301
-3.07436	-0.00819576
-3.05369	-0.00828498
-3.03309	-0.00839255
-2.90606	-0.00876504
-2.78046	-0.00916602
-2.76716	-0.00923527
-2.75395	-0.0093108
-2.63312	-0.00970715
-2.51382	-0.0102621
-2.50737	-0.0103081
-2.50107	-0.0103589
-2.38506	-0.0108271
-2.28582	-0.0110994
-2.2693	-0.0111078
-2.25089	-0.0111597
-2.1584	-0.0117945
-2.05769	-0.0123688
-2.05504	-0.012374
-2.05275	-0.0123777
-1.95568	-0.0129826
-1.88273	-0.0133888
-1.86402	-0.0135771
-1.84183	-0.0137886
-1.77717	-0.0141443
-1.72063	-0.0144284
-1.69635	-0.0146603
-1.67338	-0.0149252
-1.61983	-0.0152118
-1.56238	-0.0155651
-1.54858	-0.0157212
-1.53653	-0.0158852
-1.48049	-0.0162472
-1.41955	-0.0167297
-1.41732	-0.0167281
-1.41427	-0.016738
-1.35683	-0.0171804
-1.31731	-0.0176092
-1.30065	-0.0176685
-1.27702	-0.017751
-1.24781	-0.0180174
-1.22747	-0.0183317
-1.19807	-0.0184557
-1.16092	-0.0187405
-1.15134	-0.0188799
-1.14295	-0.0190105
-1.10649	-0.0192935
-1.06691	-0.0196381
-1.06387	-0.0196889
-1.06113	-0.0197338
-1.02279	-0.0200469
-0.983406	-0.0202316
-0.983406	-0.0202316
-0.913987	-0.0209597
-0.846589	-0.0215205
-0.781154	-0.0220545
-0.717626	-0.0225299
-0.655947	-0.0229372
-0.596065	-0.0232768
-0.537927	-0.0235384
-0.481483	-0.0237169
-0.426682	-0.0238166
-0.373478	-0.0238443
-0.321823	-0.0238132
-0.271673	-0.0237375
-0.222984	-0.0236374
-0.175712	-0.0235003
-0.129818	-0.0233383
-0.08526	-0.023048
-0.042	-0.0221605
0	0
1	0
1.042	-0.370012
1.08526	-0.386488
1.12982	-0.392816
1.17571	-0.402566
1.22298	-0.4148
1.27167	-0.429142
1.32182	-0.445006
1.37348	-0.461801
1.42668	-0.47892
1.48148	-0.495447
1.53793	-0.510035
1.59607	-0.520969
1.65595	-0.526057
1.71763	-0.522654
1.78115	-0.507044
1.84659	-0.475148
1.91399	-0.423071
1.98341	-0.335337
1.98341	-0.335337
2.02031	-0.298306
2.05133	-0.255133
2.0575	-0.24652
2.06507	-0.23532
2.09498	-0.191672
2.11946	-0.154458
2.13277	-0.133984
2.14968	-0.107258
2.17092	-0.0743444
2.18762	-0.0480057
2.20945	-0.013122
2.23871	0.034213
2.2483	0.0494726
2.25535	0.0608369
2.28749	0.113232
2.32216	0.170497
2.32695	0.178482
2.33409	0.19057
2.36671	0.245414
2.3884	0.282718
2.40668	0.314349
2.43483	0.36428
2.44687	0.385619
2.45471	0.399912
2.48733	0.459564
2.52187	0.52452
2.52788	0.535845
2.53683	0.553117
2.56863	0.614553
2.58996	0.656131
2.60942	0.694263
2.63782	0.749312
2.64991	0.772532
2.65817	0.787256
2.69023	0.846043
2.72162	0.891694
2.72606	0.898187
2.76558	0.937636
2.77379	0.946691
2.79221	0.954662
2.82292	0.965914
2.84101	0.962694
2.8695	0.958351
2.91542	0.938128
2.91543	0.938125
2.91544	0.938118
2.96156	0.910413
2.98716	0.895534
3.00766	0.88291
3.04728	0.860943
3.05388	0.857226
3.05717	0.855591
3.10041	0.8329
3.12677	0.820825
3.14718	0.811012
3.18893	0.793692
3.19441	0.791368
3.19705	0.790407
3.242	0.773315
3.26832	0.764603
3.2898	0.757273
3.32831	0.746185
3.33786	0.743328
3.34335	0.742044
3.38604	0.731512
3.42024	0.72459
3.43446	0.721617
3.45835	0.717656
3.48327	0.713196
3.49752	0.711258
3.53238	0.706319
3.5775	0.702195
3.5818	0.701787
3.58804	0.701608
3.63076	0.699739
3.66118	0.700464
3.67893	0.700845
3.70124	0.702756
3.72606	0.70457
3.7512	0.707144
3.77413	0.709093
3.79132	0.710419
3.82369	0.712733
3.87489	0.713441
3.875	0.71344
3.87507	0.713433
3.92686	0.707808
3.95857	0.699543
3.97991	0.693983
4.01641	0.677461
4.03361	0.669332
4.04367	0.662396
4.08767	0.631871
4.12962	0.593279
4.14243	0.581384
4.16494	0.555664
4.19767	0.517913
4.21635	0.493087
4.25343	0.443162
4.30403	0.368154
4.30987	0.359401
4.32043	0.342586
4.36672	0.2688
4.39238	0.226668
4.42411	0.174074
4.48099	0.0783534
4.48208	0.0765167
4.48436	0.0725922
4.54071	-0.0240595
4.56365	-0.0633765
4.59993	-0.125611
4.63371	-0.17664
4.65788	-0.21296
4.69006	-0.26293
4.73009	-0.331503
4.76159	-0.385395
4.79938	-0.444718
4.83474	-0.497492
4.86548	-0.542273
4.90661	-0.598278
4.92974	-0.627978
4.97742	-0.68236
4.99427	-0.699788
5.04738	-0.743464
5.06012	-0.751509
5.11796	-0.771306
5.12775	-0.772789
5.18987	-0.768271
5.19728	-0.76697
5.26318	-0.748275
5.26816	-0.746688
5.33771	-0.723495
5.33864	-0.723199
5.35199	-0.719217
5.40901	-0.702026
5.4129	-0.701011
5.48086	-0.683529
5.48713	-0.682039
5.55489	-0.667074
5.56084	-0.665841
5.63097	-0.652696
5.63533	-0.651929
5.70917	-0.640495
5.71046	-0.640313
5.7306	-0.637886
5.78603	-0.631095
5.7897	-0.630727
5.86208	-0.624283
5.87276	-0.623574
5.93874	-0.619684
5.95878	-0.61901
6.01611	-0.617616
6.04928	-0.617716
6.0942	-0.61813
6.15264	-0.620499
6.17528	-0.621257
6.1952	-0.622614
6.26267	-0.628495
6.29181	-0.632173
6.35252	-0.641804
6.38206	-0.647572
6.44531	-0.661556
6.47367	-0.668052
6.53714	-0.681011
6.57443	-0.686276
6.62128	-0.690438
6.67134	-0.69121
6.7063	-0.689454
6.76421	-0.681226
6.79256	-0.67479
