(title "RMS Static Pressure vs. Curve Length")
(labels "Curve Length" "RMS Static Pressure")

((xy/key/label "parete")
0	0.11559
0.0416667	0.0813479
0.0833333	0.0605993
0.125	0.0473418
0.166667	0.0376817
0.208333	0.0301403
0.25	0.0238657
0.291667	0.0184545
0.333333	0.0135842
0.375	0.00904008
0.416667	0.00485235
0.458333	0.00286656
0.5	0.00484014
0.541667	0.00903976
0.583333	0.0135945
0.625	0.0184712
0.666667	0.0238828
0.708333	0.030158
0.75	0.0376977
0.791667	0.0473591
0.833333	0.0606203
0.875	0.0813746
0.916667	0.115629
0.958333	0.22257
1	0.297753
1.04167	0.275303
1.08333	0.271632
1.125	0.270479
1.16667	0.270147
1.20833	0.270371
1.25	0.27079
1.29167	0.271044
1.33333	0.271022
1.375	0.270571
1.41667	0.269433
1.45833	0.267343
1.5	0.264158
1.54167	0.259846
1.58333	0.254346
1.625	0.247562
1.66667	0.239275
1.70833	0.229107
1.75	0.216602
1.79167	0.201074
1.83333	0.183923
1.875	0.17168
1.91667	0.166517
1.95833	0.139646
2	0.118327
2.04167	0.114242
2.08333	0.109266
2.125	0.102605
2.16667	0.0945534
2.20833	0.0855134
2.25	0.0758523
2.29167	0.0659529
2.33333	0.0563532
2.375	0.0478989
2.41667	0.0418467
2.45833	0.0396163
2.5	0.0418831
2.54167	0.0479575
2.58333	0.056424
2.625	0.0660283
2.66667	0.0759239
2.70833	0.0855783
2.75	0.0946097
2.79167	0.102654
2.83333	0.109307
2.875	0.114276
2.91667	0.118354
2.95833	0.139606
3	0.166421
3.04167	0.171616
3.08333	0.183868
3.125	0.201014
3.16667	0.216533
3.20833	0.229031
3.25	0.239192
3.29167	0.247474
3.33333	0.254251
3.375	0.259746
3.41667	0.264054
3.45833	0.267236
3.5	0.269325
3.54167	0.270462
3.58333	0.270913
3.625	0.270936
3.66667	0.270684
3.70834	0.270267
3.75	0.270046
3.79167	0.27038
3.83334	0.271536
3.875	0.275203
3.91667	0.297631
3.95834	0.222479
)
