(title "Mean X Velocity")
(labels "Position" "Mean X Velocity")

((xy/key/label "line-mid")
-15	0.999999
-15	0.999999
-14.7083	0.99999
-14.4167	0.999966
-14.125	0.999924
-13.8333	0.999862
-13.5417	0.999781
-13.25	0.999683
-12.9583	0.999565
-12.6667	0.999427
-12.375	0.999268
-12.0833	0.999086
-12.0833	0.999086
-11.7917	0.998881
-11.5	0.998651
-11.2083	0.998394
-11.1111	0.998299
-10.9167	0.998109
-10.625	0.997792
-10.3333	0.997441
-10.0417	0.997054
-9.75	0.996627
-9.45833	0.996156
-9.16667	0.995637
-8.875	0.995065
-8.58333	0.994434
-8.29167	0.993737
-8	0.992965
-7.70833	0.992111
-7.41667	0.991163
-7.125	0.990108
-6.83333	0.98893
-6.54167	0.987615
-6.25	0.986133
-5.95833	0.984473
-5.66667	0.982575
-5.375	0.980453
-5.08333	0.977934
-4.79167	0.975142
-4.5	0.970928
-4.5	0.970928
-4.28718	0.969027
-4.09304	0.966237
-4.08577	0.966136
-4.07718	0.965992
-3.89034	0.962975
-3.73841	0.960147
-3.70811	0.959608
-3.67374	0.958899
-3.53253	0.956097
-3.39716	0.952945
-3.3668	0.952268
-3.33667	0.951479
-3.20605	0.948198
-3.07436	0.944375
-3.05369	0.943798
-3.03309	0.943129
-2.90606	0.939145
-2.78046	0.934583
-2.76716	0.934116
-2.75395	0.933581
-2.63312	0.928874
-2.51382	0.923593
-2.50737	0.923312
-2.50107	0.923013
-2.38506	0.917464
-2.28582	0.911872
-2.2693	0.910981
-2.25089	0.909836
-2.1584	0.904151
-2.05769	0.897241
-2.05504	0.897064
-2.05275	0.89689
-1.95568	0.889723
-1.88273	0.883613
-1.86402	0.882095
-1.84183	0.880045
-1.77717	0.87423
-1.72063	0.868455
-1.69635	0.86605
-1.67338	0.863476
-1.61983	0.857627
-1.56238	0.850558
-1.54858	0.84891
-1.53653	0.847308
-1.48049	0.840007
-1.41955	0.83119
-1.41732	0.830875
-1.41427	0.830389
-1.35683	0.821509
-1.31731	0.81479
-1.30065	0.811993
-1.27702	0.807627
-1.24781	0.80233
-1.22747	0.79831
-1.19807	0.792568
-1.16092	0.784639
-1.15134	0.782628
-1.14295	0.780728
-1.10649	0.7726
-1.06691	0.76299
-1.06387	0.762265
-1.06113	0.761563
-1.02279	0.751928
-0.983406	0.744591
-0.983406	0.744591
-0.913987	0.721465
-0.846589	0.696528
-0.781154	0.67203
-0.717626	0.64517
-0.655947	0.615319
-0.596065	0.582911
-0.537927	0.547721
-0.481483	0.509517
-0.426682	0.468237
-0.373478	0.423912
-0.321823	0.376551
-0.271673	0.326516
-0.222984	0.273808
-0.175712	0.219872
-0.129818	0.162073
-0.08526	0.104034
-0.042	0.039091
0	0.00204705
1	0.0271946
1.042	-0.00416612
1.08526	-0.0418299
1.12982	-0.0583569
