(title "X Velocity vs. Y-Coordinate")
(labels "Y-Coordinate" "X Velocity")

((xy/key/label "line-trail")
-15	1.01427
-14.6852	1.01426
-14.3704	1.01428
-14.0556	1.01432
-13.7407	1.0144
-13.4259	1.01451
-13.1111	1.01465
-12.7963	1.01482
-12.4815	1.01502
-12.1667	1.01525
-11.8519	1.01552
-11.537	1.01582
-11.2222	1.01615
-10.9074	1.01653
-10.5926	1.01695
-10.2778	1.01741
-9.96296	1.01792
-9.64815	1.01849
-9.33333	1.01911
-9.01852	1.0198
-8.7037	1.02056
-8.52381	1.02104
-8.38889	1.0214
-8.07407	1.02234
-7.75926	1.02339
-7.44444	1.02458
-7.12963	1.02591
-6.81482	1.02742
-6.5	1.02964
-6.40972	1.03009
-6.24674	1.03088
-6.02746	1.03246
-5.99945	1.03265
-5.9794	1.03282
-5.7581	1.03467
-5.56801	1.03655
-5.5241	1.03696
-5.46408	1.03769
-5.2982	1.03956
-5.18315	1.04127
-5.08168	1.04271
-4.991	1.04389
-4.89452	1.04504
-4.78151	1.0467
-4.67074	1.04883
-4.59246	1.05033
-4.43275	1.05367
-4.41387	1.05407
-4.36031	1.05535
-4.24286	1.05805
-4.20064	1.05915
-4.07928	1.06234
-3.97879	1.06537
-3.92318	1.06704
-3.78827	1.07169
-3.77419	1.07216
-3.76836	1.07238
-3.63048	1.07757
-3.56786	1.08025
-3.4935	1.0834
-3.38081	1.08883
-3.36308	1.08967
-3.31959	1.09203
-3.23803	1.09632
-3.20424	1.09834
-3.11844	1.10339
-3.03639	1.10885
-3.00597	1.11087
-2.95926	1.11411
-2.91001	1.1175
-2.82115	1.12449
-2.80038	1.12623
-2.7466	1.13064
-2.70601	1.13394
-2.66989	1.13734
-2.61529	1.14236
-2.59335	1.14463
-2.50542	1.15368
-2.48301	1.15612
-2.40799	1.16504
-2.38365	1.16799
-2.31194	1.17709
-2.29416	1.17945
-2.22265	1.18918
-2.21191	1.19072
-2.14093	1.20133
-2.13607	1.20209
-2.07226	1.21246
-2.0673	1.21325
-2.06686	1.21333
-2.01124	1.22222
-1.9887	1.22605
-1.96174	1.23064
-1.94676	1.23354
-1.90566	1.24146
-1.86574	1.24976
-1.84775	1.25359
-1.79895	1.26366
-1.795	1.26446
-1.785	1.26657
-1.74625	1.27469
-1.7262	1.27932
-1.69874	1.28574
-1.66335	1.29498
-1.65197	1.29799
-1.6404	1.30098
-1.60732	1.30954
-1.57684	1.31767
-1.56451	1.32084
-1.55391	1.32402
-1.52334	1.33299
-1.48341	1.34261
-1.48341	1.34261
-1.41399	1.36659
-1.34659	1.38921
-1.28115	1.41285
-1.21763	1.43774
-1.15595	1.46384
-1.09607	1.49144
-1.03793	1.51689
-0.981483	1.52767
-0.926682	1.48646
-0.873478	1.28003
-0.821823	0.887
-0.771673	0.465213
-0.722984	0.118425
-0.675712	-0.136151
-0.629818	-0.290686
-0.58526	-0.360149
-0.542	-0.351993
-0.5	0
0.5	0
0.542	0.00749692
0.58526	0.0664892
0.629818	0.143417
0.675712	0.255844
0.722984	0.417302
0.771673	0.641564
0.821823	0.919084
0.873478	1.16092
0.926682	1.27434
0.981483	1.2917
1.03793	1.28053
1.09607	1.26255
1.15595	1.24423
1.21763	1.22736
1.28115	1.21166
1.34659	1.19715
1.41399	1.18361
1.48341	1.16959
1.48341	1.16959
1.52628	1.16397
1.56882	1.15734
1.5702	1.15712
1.57147	1.15694
1.61523	1.15057
1.65815	1.14489
1.66122	1.14449
1.66467	1.14408
1.70832	1.13866
1.7455	1.13446
1.75597	1.13329
1.76833	1.13205
1.8043	1.12828
1.8316	1.12591
1.84978	1.12433
1.89336	1.12055
1.90802	1.11927
1.93673	1.11676
1.96899	1.11374
1.987	1.1125
2.02645	1.10988
2.05693	1.108
2.10072	1.10509
2.13182	1.10288
2.177	1.1002
2.19684	1.09905
2.26091	1.09591
2.26785	1.09556
2.26946	1.09548
2.34574	1.09167
2.38165	1.09012
2.42727	1.08823
2.50946	1.0852
2.51069	1.08516
2.51271	1.08509
2.59618	1.08223
2.63847	1.08098
2.68079	1.07978
2.73368	1.07832
2.83916	1.07532
2.84282	1.07521
2.84679	1.07511
2.95651	1.07237
3.03505	1.07053
3.07485	1.0696
3.16396	1.06798
3.17485	1.06778
3.18318	1.06764
3.27382	1.06611
3.33578	1.06492
3.39815	1.06372
3.48597	1.06227
3.53087	1.06151
3.56571	1.06101
3.66828	1.05945
3.80527	1.05749
3.81241	1.05738
3.81779	1.05731
3.96063	1.05531
4.0851	1.05372
4.11517	1.05332
4.15348	1.05284
4.27384	1.05136
4.36938	1.05027
4.43763	1.04944
4.52232	1.0485
4.6049	1.0476
4.67493	1.04689
4.77569	1.04579
4.87687	1.04482
4.95022	1.04411
5.0381	1.04333
5.13198	1.04245
5.20047	1.04182
5.32891	1.04069
5.48306	1.03942
5.54255	1.03887
5.60379	1.03837
5.76658	1.03705
5.9246	1.03595
6.00317	1.03536
6.09075	1.03477
6.24778	1.03373
6.39868	1.03301
6.5	1.03248
6.81482	1.03029
7.12963	1.02867
7.44444	1.02719
7.75926	1.02584
8.07407	1.02461
8.38889	1.02349
8.52381	1.02306
8.7037	1.02247
9.01852	1.02155
9.33333	1.0207
9.64815	1.01993
9.96296	1.01923
10.2778	1.01859
