0,0.00770145000000001
0.30303,0.00534758
0.60606,0.00216602999999998
0.90909,0.000596610000000003
1.21212,-0.000993270000000018
1.51515,-0.00243289500000001
1.81818,-0.00312146500000002
2.12121,-0.00266784450000001
2.42424,-0.00102430500000002
2.72727,0.00142524499999999
3.0303,0.00434717500000003
3.33333,0.00698608499999999
3.63636,0.00832302500000003
3.93939,0.00874309800000001
4.24242,0.00927389849999998
4.54545,0.0100673795
4.84848,0.0106469255
5.15152,0.010272105
5.45455,0.00841315499999998
5.75758,0.00521648999999998
6.06061,0.0012658
6.36364,-0.00275673000000001
6.66667,-0.005542025
6.9697,-0.00658440000000002
7.27273,-0.00689570500000001
7.57576,-0.00736079399999997
7.87879,-0.00834587
8.18182,-0.00953066000000002
8.48485,-0.01000764
8.78788,-0.00899219000000002
9.09091,-0.00639200000000001
9.39394,-0.00254460000000003
9.69697,0.00152161000000005
10,0.004099075
10.303,0.00500610999999998
10.6061,0.00536906764999996
10.9091,0.0058675475
11.2121,0.00702796500000002
11.5152,0.00878181000000001
11.8182,0.00996583499999999
12.1212,0.00926068449999995
12.4242,0.00610649999999998
12.7273,0.000678640000000005
13.0303,-0.00489940000000003
13.3333,-0.00791011999999998
13.6364,-0.00860819014999998
13.9394,-0.00856900500000002
14.2424,-0.00845888999999996
14.5455,-0.00900374999999999
14.8485,-0.0108767
15.1515,-0.0128922
15.4545,-0.01300453
15.7576,-0.0102216000000001
16.0606,-0.00393111500000001
16.3636,0.00289477999999999
16.6667,0.00628137999999999
16.9697,0.0070625
17.2727,0.00697499999999999
17.5758,0.00668784999999997
17.8788,0.00683564999999998
18.1818,0.00865080000000001
18.4848,0.011906935
18.7879,0.014064125
19.0909,0.013071435
19.3939,0.007572905
19.697,-0.000853499999999946
20,-0.00818905
20.1018,-0.00944742799999995
20.1976,-0.00945731999999999
20.2032,-0.00946349499999999
20.2092,-0.00944422499999999
20.3047,-0.00895834999999999
20.3935,-0.008511945
20.4054,-0.00845405000000005
20.4181,-0.00836860499999997
20.506,-0.00773713499999998
20.587,-0.00725445000000001
20.6055,-0.00715900000000003
20.6254,-0.00709075000000001
20.7045,-0.00679968999999999
20.7761,-0.00644224649999999
20.8017,-0.00629369500000002
20.8295,-0.00611373500000001
20.8979,-0.00566799999999998
20.9597,-0.00545565
20.9915,-0.00537225000000002
21.025,-0.00536144999999999
21.083,-0.00533091000000001
21.1414,-0.00554076550000002
21.1719,-0.00564252000000002
21.1972,-0.00599919500000006
21.2593,-0.00694159999999997
21.3354,-0.00890204999999999
21.3434,-0.00910329999999997
21.3496,-0.00925060000000002
21.4257,-0.011021041
21.4834,-0.011844845
21.4936,-0.011959995
21.5636,-0.0122128
21.5804,-0.01217525
21.653,-0.0121947500000001
21.6982,-0.0120408449999999
21.7415,-0.012067905
21.8239,-0.01224762
21.828,-0.01225576
21.8369,-0.01230765
21.9126,-0.01272625
21.9488,-0.01315725
21.9935,-0.0136205499999999
22.0595,-0.014251485
22.062,-0.0142652
22.1353,-0.0142209
22.1526,-0.0141453000000001
22.2176,-0.0136110950000001
22.2398,-0.013445615
22.246,-0.013388685
22.3254,-0.01241175
22.3463,-0.0120959
22.4103,-0.0110972749999999
22.4492,-0.0103353405
22.4945,-0.00940318500000003
22.5569,-0.00804710000000004
22.5785,-0.00754234999999999
22.6623,-0.00572339999999998
22.6671,-0.0055992
22.7209,-0.00436203999999996
22.7586,-0.00349336699999998
22.7616,-0.00341660000000003
22.8494,-0.00108878500000006
22.8589,-0.000796385000000038
22.9405,0.00199029999999999
22.9547,0.0025299
23.0306,0.00567600499999997
23.0495,0.00634714000000007
23.1197,0.00857915750000003
23.1431,0.00909461999999995
23.2074,0.01027805
23.2358,0.01069895
23.2937,0.011546
23.3287,0.012011395
23.3787,0.0125747599999999
23.4256,0.01269397
23.4629,0.012597315
23.5263,0.0121221499999999
23.5547,0.01183625
23.6179,0.01142885
23.6475,0.011220525
23.7082,0.010790553
23.7373,0.010556645
23.8048,0.00978834999999999
23.8247,0.00946724999999997
23.8474,0.00908299999999998
23.9058,0.00837214999999997
23.9507,0.00792040000000001
23.9839,0.00778782000000001
24.0412,0.007790095
24.0613,0.00784016649999998
24.1272,0.00776430000000003
24.1379,0.00773145000000001
24.2103,0.00695820000000003
24.214,0.00692734999999995
24.2694,0.00639098999999999
24.2895,0.00619277499999996
24.2908,0.00618110499999998
24.3647,0.00604812850000003
24.369,0.00604659999999999
24.4392,0.00630684999999997
24.4451,0.0062927
24.5129,0.0059751
24.5191,0.00590019999999994
24.5871,0.00507763500000001
24.591,0.00502762499999999
24.648,0.00446727500000002
24.6614,0.00433515999999995
24.6623,0.00433400500000005
24.7318,0.00455435
24.7368,0.00462600000000007
24.8027,0.00551099999999993
24.8101,0.00569285000000006
24.8722,0.00746765000000005
24.882,0.00793302000000001
24.9399,0.01153061
24.9526,0.012512995
25.0057,0.01687297
25.0226,0.018224705
25.0702,0.0213375
25.0934,0.0224604
25.1345,0.0235175
25.1652,0.0238383
25.2006,0.0239285000000001
25.2384,0.023669125
25.2699,0.023296407
25.3099,0.022621645
25.3421,0.021803575
25.3663,0.02122116
25.4001,0.0201094950000001
25.4363,0.019252095
25.4593,0.01865105
25.5156,0.01790071
25.5179,0.01786845
25.519,0.017855985
25.5759,0.017220055
25.6076,0.016596865
25.6333,0.0159090000000001
25.6796,0.01398365
25.6901,0.0135878
25.696,0.0133033
25.7466,0.01034475
25.7836,0.00794524999999996
25.8023,0.00673104999999992
25.8351,0.00443820499999995
25.8576,0.00284825500000002
25.8704,0.00195165185
25.9123,-0.000977290000000036
25.9563,-0.00358505000000005
25.9664,-0.00423905000000003
25.9836,-0.00501519999999995
26.0201,-0.0065882999999999
26.0414,-0.007098
26.0731,-0.00781880000000003
26.1249,-0.00847804999999998
26.125,-0.00847867499999995
26.1251,-0.00847973500000002
26.1763,-0.00890788500000003
26.2087,-0.0090071
26.2259,-0.00916955
26.2488,-0.00916475000000001
26.2739,-0.00902734999999997
26.2987,-0.00878119999999997
26.3211,-0.00859915000000002
