0,0.0784880245,0.3224098731197
0.0416667,0.42823104,0.23303791927017
0.0833333,0.65359515,0.172518292395408
0.125,0.7893925,0.134276642818288
0.166667,0.88319825,0.106179189242937
0.208333,0.94869775,0.0848414017186627
0.25,0.99724695,0.067065331327352
0.291667,1.0326555,0.0519746074189118
0.333333,1.058553,0.0387749684848357
0.375,1.0761855,0.0269297295706808
0.416667,1.08638,0.0165213304548998
0.458333,1.0897485,0.0113427096740594
0.5,1.08669,0.0167724074002512
0.541667,1.076817,0.0272314280014839
0.583333,1.0595135,0.0391022015077156
0.625,1.0339707,0.0523248156834785
0.666667,0.99894345,0.0674237449311999
0.708333,0.95083765,0.0852129398884201
0.75,0.88587025,0.106567792827793
0.791667,0.79277715,0.134687455989144
0.833333,0.65798015,0.172963507977629
0.875,0.4342293,0.233553527614571
0.916667,0.086969525,0.323044639843966
0.958333,-0.9611603,0.614542728795655
1,-1.70965875,0.826964934740638
1.04167,-1.6116647,0.797962368708957
1.08333,-1.6103391,0.796694518765687
1.125,-1.6169516,0.797856929453608
1.16667,-1.63216785,0.802731245448953
1.20833,-1.64823335,0.809292968737359
1.25,-1.66237855,0.815041853462537
1.29167,-1.6722702,0.817648185542816
1.33333,-1.6785847,0.817146407575846
1.375,-1.6816542,0.813710596980929
1.41667,-1.68132995,0.807184731803723
1.45833,-1.67674145,0.796950277565262
1.5,-1.66690555,0.782652085350092
1.54167,-1.6510887,0.764209267782006
1.58333,-1.62918965,0.741135524254659
1.625,-1.6014524,0.712375541884503
1.66667,-1.56901505,0.676674426048264
1.70833,-1.53388715,0.632701970127506
1.75,-1.498496,0.580415094434923
1.79167,-1.46384385,0.523058028134477
1.83333,-1.42943855,0.468731775607594
1.875,-1.4028417,0.429274471602971
1.91667,-1.3911503,0.409207186065213
1.95833,-1.3018152,0.320373011779488
2,-1.20901065,0.28730313549512
2.04167,-1.20113805,0.285602615735304
2.08333,-1.20338985,0.281940195706337
2.125,-1.2128292,0.272949086118199
2.16667,-1.2236172,0.261025731262954
2.20833,-1.23473345,0.247207668986315
2.25,-1.24527425,0.233419817335177
2.29167,-1.25483745,0.220805026571289
2.33333,-1.26276625,0.210016471490185
2.375,-1.268789,0.201841762326333
2.41667,-1.272647,0.19680540396798
2.45833,-1.274082,0.195159977982167
2.5,-1.2729704,0.197011827596822
2.54167,-1.2694212,0.20238730317725
2.58333,-1.26366635,0.21113700150738
2.625,-1.2559615,0.222730366851604
2.66667,-1.2466039,0.236342368831723
2.70833,-1.23623855,0.251247206623969
2.75,-1.22524415,0.266278556992536
2.79167,-1.21445605,0.279474938946317
2.83333,-1.204973,0.289517636032764
2.875,-1.2026396,0.293810977802294
2.91667,-1.21056415,0.29540927223638
2.95833,-1.3087525,0.324110458044862
3,-1.4033782,0.410530427991227
3.04167,-1.4156113,0.43059126778618
3.08333,-1.4444257,0.469992207215407
3.125,-1.4819974,0.524338774335105
3.16667,-1.51930795,0.58172394610472
3.20833,-1.55672255,0.634091695812323
3.25,-1.59332045,0.678105342378857
3.29167,-1.6268069,0.713693981821193
3.33333,-1.65523835,0.742197784967678
3.375,-1.67755775,0.76492826315223
3.41667,-1.69349865,0.783017781354119
3.45833,-1.7033305,0.79698972643595
3.5,-1.7077455,0.806915180692091
3.54167,-1.7077009,0.813177395494544
3.58333,-1.7040871,0.816380457758324
3.625,-1.69703835,0.816669985164832
3.66667,-1.686267,0.813892641927791
3.70833,-1.6711437,0.808016741834728
3.75,-1.6541392,0.801368699209708
3.79167,-1.63819245,0.796414272889649
3.83333,-1.63119505,0.795189823207357
3.875,-1.63244295,0.796421295278854
3.91667,-1.7309562,0.825395779779168
3.95834,-0.97702755,0.613397141447731
