0,1.02794,1.02794,0.00371472071628543,0.00371472071628543
0.101318,1.0285485,1.0285485,0.00391346045719129,0.00391346045719129
0.252225,1.0294105,1.0294105,0.00417171604378821,0.00417171604378821
0.409248,1.0304335,1.0304335,0.00448864932357162,0.00448864932357162
0.496827,1.0309825,1.0309825,0.00467506564125039,0.00467506564125039
0.575396,1.03157,1.03157,0.00490258299266824,0.00490258299266824
0.733422,1.032698,1.032698,0.00530213032657632,0.00530213032657632
0.896206,1.034085,1.034085,0.00576952467712896,0.00576952467712896
0.95745,1.0345885,1.0345885,0.00595690378888227,0.00595690378888227
1.01694,1.035166,1.035166,0.00617012755135581,0.00617012755135581
1.17109,1.036577,1.036577,0.00665999632132029,0.00665999632132029
1.29953,1.037868,1.037868,0.00715244965029464,0.00715244965029464
1.36802,1.038537,1.038537,0.00743331897606988,0.00743331897606988
1.4619,1.0396035,1.0396035,0.00786291948006592,0.00786291948006592
1.54978,1.040566,1.040566,0.00822434155419143,0.00822434155419143
1.62313,1.041485,1.041485,0.00857349024610165,0.00857349024610165
1.72431,1.0427005,1.0427005,0.00908877465613492,0.00908877465613492
1.82507,1.0441115,1.0441115,0.00966870119250771,0.00966870119250771
1.8951,1.045058,1.045058,0.0100353328793817,0.0100353328793817
1.97768,1.0463585,1.0463585,0.0105408226789943,0.0105408226789943
2.06237,1.0476485,1.0476485,0.0110813348812316,0.0110813348812316
2.13062,1.048819,1.048819,0.0115883026798578,0.0115883026798578
2.22616,1.0504115,1.0504115,0.0122236873630668,0.0122236873630668
2.34652,1.052705,1.052705,0.0131517266927199,0.0131517266927199
2.38483,1.053411,1.053411,0.0134582870009522,0.0134582870009522
2.4149,1.0540515,1.0540515,0.0137378641989939,0.0137378641989939
2.53937,1.056635,1.056635,0.0147717949146338,0.0147717949146338
2.68221,1.0599615,1.0599615,0.0161614935185459,0.0161614935185459
2.68759,1.060083,1.060083,0.0162081519921304,0.0162081519921304
2.69473,1.060267,1.060267,0.0162798280396324,0.0162798280396324
2.83172,1.0636975,1.0636975,0.0177192832459442,0.0177192832459442
2.93429,1.0666805,1.0666805,0.0189793475849409,0.0189793475849409
2.96913,1.067669,1.067669,0.0193650406402878,0.0193650406402878
3.01403,1.069126,1.069126,0.0199324339707924,0.0199324339707924
3.10185,1.0718815,1.0718815,0.0210982274788666,0.0210982274788666
3.16422,1.074145,1.074145,0.0220057745830498,0.0220057745830498
3.22618,1.076348,1.076348,0.022809395783317,0.022809395783317
3.31682,1.0797765,1.0797765,0.0242968109584365,0.0242968109584365
3.32515,1.0800815,1.0800815,0.0244380280045261,0.0244380280045261
3.33604,1.080525,1.080525,0.0246258718627382,0.0246258718627382
3.42515,1.084066,1.084066,0.0261426026630861,0.0261426026630861
3.46495,1.085932,1.085932,0.0267624785100334,0.0267624785100334
3.54349,1.0896445,1.0896445,0.0281973707063265,0.0281973707063265
3.65321,1.095544,1.095544,0.0304300008872823,0.0304300008872823
3.65718,1.0957495,1.0957495,0.0305027219236251,0.0305027219236251
3.66084,1.0959525,1.0959525,0.0305741235156464,0.0305741235156464
3.76632,1.101712,1.101712,0.0328258993174597,0.0328258993174597
3.81921,1.104938,1.104938,0.0340042437939737,0.0340042437939737
3.86153,1.1076425,1.1076425,0.0350740040307633,0.0350740040307633
3.90382,1.1104185,1.1104185,0.0360688361712712,0.0360688361712712
3.98729,1.116544,1.116544,0.0382701101905913,0.0382701101905913
3.98931,1.1166895,1.1166895,0.0383237664478585,0.0383237664478585
3.99054,1.116785,1.116785,0.0383607319403579,0.0383607319403579
4.07273,1.1231745,1.1231745,0.0406427852730346,0.0406427852730346
4.11835,1.126895,1.126895,0.0420408865867503,0.0420408865867503
4.15426,1.1298315,1.1298315,0.0430609521811815,0.0430609521811815
4.23054,1.136957,1.136957,0.0454415667753655,0.0454415667753655
4.23215,1.1371105,1.1371105,0.0454872088036846,0.0454872088036846
4.23909,1.1378,1.1378,0.0457217856169245,0.0457217856169245
4.30316,1.144083,1.144083,0.0479052438778888,0.0479052438778888
4.32301,1.146227,1.146227,0.0486315215780876,0.0486315215780876
4.36818,1.151054,1.151054,0.0502120682107399,0.0502120682107399
4.39928,1.1547485,1.1547485,0.0513147827896601,0.0513147827896601
4.44307,1.1599605,1.1599605,0.0530593074281035,0.0530593074281035
4.47355,1.16364,1.16364,0.0542264119226047,0.0542264119226047
4.513,1.168488,1.168488,0.0558612241720498,0.0558612241720498
4.53101,1.170752,1.170752,0.0565699859996447,0.0565699859996447
4.56327,1.1753635,1.1753635,0.0579140821627176,0.0579140821627176
4.59198,1.179364,1.179364,0.0591345162658831,0.0591345162658831
4.60664,1.1815035,1.1815035,0.0598418597033047,0.0598418597033047
4.65022,1.188048,1.188048,0.0618415069027267,0.0618415069027267
4.6684,1.190821,1.190821,0.0627294271375086,0.0627294271375086
4.6957,1.194978,1.194978,0.0640186798208148,0.0640186798208148
4.73167,1.201277,1.201277,0.065824335856885,0.065824335856885
4.74403,1.203389,1.203389,0.0664534853788723,0.0664534853788723
4.7545,1.205291,1.205291,0.0670208701002904,0.0670208701002904
4.79168,1.212041,1.212041,0.0689877839113564,0.0689877839113564
4.83533,1.220212,1.220212,0.0713665606989716,0.0713665606989716
4.83878,1.2208435,1.2208435,0.0715607966190288,0.0715607966190288
4.84185,1.22144,1.22144,0.0717305837840457,0.0717305837840457
4.88477,1.2297935,1.2297935,0.0740820556730846,0.0740820556730846
4.92853,1.239011,1.239011,0.0765753027352814,0.0765753027352814
4.9298,1.239279,1.239279,0.0766465408156167,0.0766465408156167
4.93118,1.239592,1.239592,0.0767298262476855,0.0767298262476855
4.97372,1.249074,1.249074,0.0793882482739101,0.0793882482739101
5.01659,1.2598775,1.2598775,0.0822809439587928,0.0822809439587928
5.08601,1.278085,1.278085,0.0870166602726168,0.0870166602726168
5.15341,1.296528,1.296528,0.0918725500135922,0.0918725500135922
5.21884,1.31657,1.31657,0.0969718490594049,0.0969718490594049
5.28237,1.3376145,1.3376145,0.102306206335442,0.102306206335442
5.34405,1.358349,1.358349,0.107779372094107,0.107779372094107
5.40393,1.3703615,1.3703615,0.116793907986461,0.116793907986461
5.46207,1.3541,1.3541,0.154489641011946,0.154489641011946
5.51852,1.29563615,1.29563615,0.249481116764631,0.249481116764631
5.57332,1.2008702,1.2008702,0.370819671114087,0.370819671114087
5.62652,1.08287465,1.08287465,0.483709502830601,0.483709502830601
5.67818,0.941731355,0.941731355,0.56881192106896,0.56881192106896
5.72833,0.77020724,0.77020724,0.60984812094264,0.60984812094264
5.77702,0.566782835,0.566782835,0.592412800278383,0.592412800278383
5.82429,0.342998605,0.342998605,0.503169330135787,0.503169330135787
5.87018,0.135023383,0.135023383,0.379026124566597,0.379026124566597
5.91474,-0.015258724,-0.015258724,0.285423229567908,0.285423229567908
5.958,-0.0950644305,-0.0950644305,0.225204891427387,0.225204891427387
6,0,0,0,0
6.04167,0,0,0,0
6.08333,0,0,0,0
6.125,0,0,0,0
6.16667,0,0,0,0
6.20833,0,0,0,0
6.25,0,0,0,0
6.29167,0,0,0,0
6.33333,0,0,0,0
6.375,0,0,0,0
6.41666,0,0,0,0
6.45833,0,0,0,0
6.5,0,0,0,0
6.54166,0,0,0,0
6.58333,0,0,0,0
6.625,0,0,0,0
6.66666,0,0,0,0
6.70833,0,0,0,0
6.75,0,0,0,0
6.79166,0,0,0,0
6.83333,0,0,0,0
6.875,0,0,0,0
6.91666,0,0,0,0
6.95833,0,0,0,0
7,0,0,0,0
7.042,-0.088627726,-0.088627726,0.222135544593171,0.222135544593171
7.08526,-0.0115867,-0.0115867,0.282782555756557,0.282782555756557
7.12981,0.1337550475,0.1337550475,0.379875517834932,0.379875517834932
7.17571,0.333939705,0.333939705,0.507405341563895,0.507405341563895
7.22298,0.54954436,0.54954436,0.596957431520106,0.596957431520106
7.27167,0.745679395,0.745679395,0.61001537405135,0.61001537405135
7.32182,0.917973375,0.917973375,0.562043478160923,0.562043478160923
7.37347,1.068616,1.068616,0.477804413668292,0.477804413668292
7.42668,1.19336475,1.19336475,0.36944427235185,0.36944427235185
7.48148,1.2902255,1.2902255,0.250288984665227,0.250288984665227
7.53792,1.3497155,1.3497155,0.156293161381904,0.156293161381904
7.59606,1.3664045,1.3664045,0.118803522400432,0.118803522400432
7.65594,1.3546565,1.3546565,0.109867803440089,0.109867803440089
7.71762,1.3341095,1.3341095,0.104367421088911,0.104367421088911
7.78115,1.313246,1.313246,0.0989546896513753,0.0989546896513753
7.84658,1.2933885,1.2933885,0.0937689275973123,0.0937689275973123
7.91398,1.2752015,1.2752015,0.0888456542142046,0.0888456542142046
7.9834,1.2572,1.2572,0.0839666759494503,0.0839666759494503
8.02333,1.2471845,1.2471845,0.0811582988655504,0.0811582988655504
8.0539,1.240471,1.240471,0.0791727836380659,0.0791727836380659
8.06451,1.238124,1.238124,0.0784724112921223,0.0784724112921223
8.07684,1.235667,1.235667,0.0777347868782053,0.0777347868782053
8.10732,1.2293485,1.2293485,0.0759625912719544,0.0759625912719544
8.14039,1.22286,1.22286,0.0740916101863092,0.0740916101863092
8.15196,1.2205585,1.2205585,0.0734265990139132,0.0734265990139132
8.16335,1.2184615,1.2184615,0.072786157631448,0.072786157631448
8.19873,1.2118685,1.2118685,0.0708374280500782,0.0708374280500782
8.22619,1.2068965,1.2068965,0.0693518958122271,0.0693518958122271
8.24625,1.2033075,1.2033075,0.0682415008535862,0.0682415008535862
8.285,1.1969775,1.1969775,0.0662227403446127,0.0662227403446127
8.295,1.1953065,1.1953065,0.06570891060389,0.06570891060389
8.29894,1.1946905,1.1946905,0.0655216353180383,0.0655216353180383
8.34775,1.1871085,1.1871085,0.0630896671630941,0.0630896671630941
8.36574,1.1843325,1.1843325,0.0622740377585234,0.0622740377585234
8.40565,1.1782805,1.1782805,0.0603665160892195,0.0603665160892195
8.44676,1.172692,1.172692,0.0585754496013475,0.0585754496013475
8.46173,1.170683,1.170683,0.057891561138045,0.057891561138045
8.4887,1.167349,1.167349,0.0567289414584831,0.0567289414584831
8.51124,1.164491,1.164491,0.0557784505790543,0.0557784505790543
8.56686,1.1575885,1.1575885,0.0534743580863763,0.0534743580863763
8.5673,1.157531,1.157531,0.053457110088369,0.053457110088369
8.57225,1.156961,1.156961,0.0532628686703974,0.0532628686703974
8.63607,1.1495385,1.1495385,0.0507797733625309,0.0507797733625309
8.64092,1.149016,1.149016,0.0505839619247049,0.0505839619247049
8.7119,1.141677,1.141677,0.0480425491725824,0.0480425491725824
8.72264,1.1406435,1.1406435,0.0476401108599676,0.0476401108599676
8.79416,1.13393,1.13393,0.0452566042694323,0.0452566042694323
8.81194,1.132347,1.132347,0.0446298373400576,0.0446298373400576
8.88365,1.1260715,1.1260715,0.0424257544747292,0.0424257544747292
8.90798,1.124083,1.124083,0.0416329185981478,0.0416329185981478
8.98301,1.118227,1.118227,0.0395855257764754,0.0395855257764754
9.00542,1.1165925,1.1165925,0.0389149251412617,0.0389149251412617
9.09335,1.110461,1.110461,0.0366493952064696,0.0366493952064696
9.11529,1.1089885,1.1089885,0.0360453610434131,0.0360453610434131
9.16988,1.105627,1.105627,0.0347577100943086,0.0347577100943086
